"","YEAR","STATE","EVTYPE","Frequency","Deaths","Injuries","CropDamage","PropertyDamage"
"5765",1993,"WV","Sleet",2,0,0,0,50000
"5766",1993,"WV","Thunderstorm wind",68,0,2,5000,1529500
"5767",1993,"WV","Winter storm",3,0,0,0,0
"5768",1993,"WY","Flash flood",1,1,0,50,0
"5769",1993,"WY","Funnel cloud",8,0,0,0,0
"5770",1993,"WY","Hail",22,0,0,0,50000
"5771",1993,"WY","Heavy snow",47,0,0,0,0
"5772",1993,"WY","High wind",27,0,0,0,1e+05
"5773",1993,"WY","Thunderstorm wind",10,0,28,0,5e+05
"5774",1993,"WY","Tornado",6,0,0,0,5e+05
"5775",1993,"WY","Winter storm",1,0,0,0,0
"5776",1994,"AK","Blizzard",15,0,0,0,0
"5777",1994,"AK","Coastal flood",1,0,0,0,0
"5778",1994,"AK","Cold/wind chill",3,0,0,0,0
"5779",1994,"AK","Flash flood",1,0,0,0,0
"5780",1994,"AK","Flood",1,0,0,0,0
"5781",1994,"AK","Frost/freeze",1,0,0,0,5000
"5782",1994,"AK","Heavy snow",12,0,0,0,5000
"5783",1994,"AK","High wind",62,0,0,0,21500
"5784",1994,"AK","Storm surge/tide",2,0,0,0,0
"5785",1994,"AL","Flash flood",6,0,2,2e+05,2500000
"5786",1994,"AL","Flood",3,2,0,5500000,50500000
"5787",1994,"AL","Funnel cloud",15,0,0,0,0
"5788",1994,"AL","Hail",95,0,0,50000,615000
"5789",1994,"AL","Heavy rain",6,2,0,5e+06,50055000
"5790",1994,"AL","High wind",2,0,0,0,550000
"5791",1994,"AL","Lightning",52,1,12,0,8469600
"5792",1994,"AL","Thunderstorm wind",148,1,9,6105000,15846050
"5793",1994,"AL","Tornado",19,22,264,50155000,26105000
"5794",1994,"AR","Flash flood",38,0,0,0,6715000
"5795",1994,"AR","Funnel cloud",27,0,0,0,0
"5796",1994,"AR","Hail",425,0,0,50000,363250
"5797",1994,"AR","High wind",1,0,0,0,0
"5798",1994,"AR","Lightning",28,1,11,0,4935000
"5799",1994,"AR","Strong wind",1,0,0,0,5000
"5800",1994,"AR","Thunderstorm wind",443,0,1,0,16177600
"5801",1994,"AR","Tornado",16,0,9,0,22665000
"5802",1994,"AR","Winter storm",3,0,0,0,10500000
"5803",1994,"AS","Flash flood",3,0,0,0,5000
"5804",1994,"AS","Heavy rain",1,0,0,0,0
"5805",1994,"AZ","Dense fog",1,0,10,0,0
"5806",1994,"AZ","Dust storm",1,0,2,0,0
"5807",1994,"AZ","Flash flood",16,0,0,5e+06,50000
"5808",1994,"AZ","Funnel cloud",6,0,0,0,0
"5809",1994,"AZ","Hail",17,0,1,0,0
"5810",1994,"AZ","Heavy rain",11,0,0,0,0
"5811",1994,"AZ","Heavy snow",5,0,0,0,0
"5812",1994,"AZ","High wind",8,0,0,0,0
"5813",1994,"AZ","Lightning",4,2,4,0,5e+06
"5814",1994,"AZ","Thunderstorm wind",44,0,9,5000,7705500
"5815",1994,"AZ","Tornado",5,0,0,0,605000
"5816",1994,"CA","Dense fog",9,3,40,0,750000
"5817",1994,"CA","Dust storm",2,0,0,0,0
"5818",1994,"CA","Flash flood",17,2,1,0,5608000
"5819",1994,"CA","Flood",4,0,0,0,0
"5820",1994,"CA","Funnel cloud",23,0,2,0,5000
"5821",1994,"CA","Hail",6,0,0,50500000,1050000
"5822",1994,"CA","Heavy rain",1,0,0,0,0
"5823",1994,"CA","Heavy snow",9,1,0,0,5e+05
"5824",1994,"CA","High surf",2,2,0,0,50000
"5825",1994,"CA","High wind",21,0,17,50000,215000
"5826",1994,"CA","Lightning",7,0,1,0,50000
"5827",1994,"CA","Strong wind",4,0,1,0,0
"5828",1994,"CA","Thunderstorm wind",6,1,0,0,10500
"5829",1994,"CA","Tornado",9,0,2,0,6100500
"5830",1994,"CA","Waterspout",4,0,0,0,0
"5831",1994,"CA","Wildfire",1,0,0,0,5e+06
"5832",1994,"CA","Winter storm",10,0,0,0,1e+06
"5833",1994,"CO","Excessive heat",3,0,1,0,0
"5834",1994,"CO","Flash flood",27,0,5,0,5130500
"5835",1994,"CO","Flood",6,0,0,0,1150
"5836",1994,"CO","Funnel cloud",16,0,0,0,0
"5837",1994,"CO","Hail",180,0,1,2370500,4171100
"5838",1994,"CO","Heavy rain",4,0,0,0,150
"5839",1994,"CO","Heavy snow",40,2,7,0,50050
"5840",1994,"CO","High wind",37,0,0,0,1005000
"5841",1994,"CO","Lightning",42,3,20,0,5158550
"5842",1994,"CO","Strong wind",9,0,0,0,516000
"5843",1994,"CO","Thunderstorm wind",93,0,18,0,695700
"5844",1994,"CO","Tornado",35,0,0,0,50500
"5845",1994,"CO","Waterspout",1,0,0,0,0
"5846",1994,"CT","Cold/wind chill",4,0,0,0,0
"5847",1994,"CT","Extreme cold/wind chill",1,0,0,0,0
"5848",1994,"CT","Flash flood",4,0,0,0,5050000
"5849",1994,"CT","Flood",6,0,0,0,0
"5850",1994,"CT","Hail",13,0,0,0,0
"5851",1994,"CT","Heavy rain",10,0,0,0,0
"5852",1994,"CT","Heavy snow",5,0,0,0,0
"5853",1994,"CT","High wind",8,0,0,0,5e+06
"5854",1994,"CT","Lightning",5,0,4,0,105000
"5855",1994,"CT","Sleet",1,0,0,0,0
"5856",1994,"CT","Thunderstorm wind",29,0,0,0,650500
"5857",1994,"CT","Tornado",1,0,0,0,0
"5858",1994,"DC","Excessive heat",1,0,0,0,0
"5859",1994,"DE","Flash flood",1,0,0,0,1e+05
"5860",1994,"DE","Flood",2,0,0,0,0
"5861",1994,"DE","Funnel cloud",1,0,0,0,0
"5862",1994,"DE","Hail",1,0,0,0,50
"5863",1994,"DE","High wind",2,0,0,0,5005000
"5864",1994,"DE","Lightning",1,0,0,0,5e+05
"5865",1994,"DE","Thunderstorm wind",3,0,0,0,2e+05
"5866",1994,"DE","Tornado",4,0,4,0,8e+05
"5867",1994,"FL","Coastal flood",2,0,0,0,505000
"5868",1994,"FL","Flash flood",7,0,1,0,1055000
"5869",1994,"FL","Flood",10,0,0,5e+07,12155000
"5870",1994,"FL","Funnel cloud",43,0,0,0,5500
"5871",1994,"FL","Hail",53,0,0,0,15550
"5872",1994,"FL","High wind",8,0,6,0,1100000
"5873",1994,"FL","Lightning",77,7,99,0,1545000
"5874",1994,"FL","Rip current",11,8,5,0,0
"5875",1994,"FL","Thunderstorm wind",196,0,9,500,9090150
"5876",1994,"FL","Tornado",52,1,43,10000,53061500
"5877",1994,"FL","Tropical storm",3,8,44,5e+05,55500000
"5878",1994,"FL","Waterspout",120,0,0,0,1560500
"5879",1994,"GA","Flash flood",37,3,2,121500,34415500
"5880",1994,"GA","Flood",40,24,9,11502050,72122050
"5881",1994,"GA","Hail",53,0,0,6000,500550
"5882",1994,"GA","High wind",1,0,0,0,50
"5883",1994,"GA","Lightning",32,2,14,0,1102550
"5884",1994,"GA","Thunderstorm wind",280,0,12,56000,16319100
"5885",1994,"GA","Tornado",32,2,31,5000,49732000
"5886",1994,"HI","Excessive heat",1,0,0,0,0
"5887",1994,"HI","Flash flood",10,0,1,0,5610050
"5888",1994,"HI","Heavy rain",3,0,0,0,15000
"5889",1994,"HI","Heavy snow",1,0,0,0,0
"5890",1994,"HI","High surf",1,0,0,0,500
"5891",1994,"HI","High wind",1,0,0,0,5e+05
"5892",1994,"IA","Blizzard",1,0,0,0,50000
"5893",1994,"IA","Cold/wind chill",3,0,0,50,50
"5894",1994,"IA","Extreme cold/wind chill",2,1,0,0,1e+06
"5895",1994,"IA","Flash flood",31,0,2,4470500,16400000
"5896",1994,"IA","Flood",57,0,0,1871500,5235000
"5897",1994,"IA","Funnel cloud",49,0,0,0,0
"5898",1994,"IA","Hail",247,0,7,10723350,12556000
"5899",1994,"IA","Heavy snow",8,0,0,0,1650000
"5900",1994,"IA","High wind",5,0,3,0,6350000
"5901",1994,"IA","Ice storm",1,0,0,0,1.5e+07
"5902",1994,"IA","Lightning",48,2,1,500,3671000
"5903",1994,"IA","Sleet",2,0,0,0,550000
"5904",1994,"IA","Strong wind",4,0,1,550,105050
"5905",1994,"IA","Thunderstorm wind",310,0,11,936800,30501000
"5906",1994,"IA","Tornado",48,0,1,276300,12846550
"5907",1994,"ID","Dense fog",8,0,3,0,0
"5908",1994,"ID","Funnel cloud",1,0,0,0,0
"5909",1994,"ID","Hail",5,0,0,0,0
"5910",1994,"ID","Heavy rain",5,0,0,0,70000
"5911",1994,"ID","Heavy snow",40,1,0,0,1050000
"5912",1994,"ID","High wind",11,0,1,0,1660000
"5913",1994,"ID","Lightning",5,0,0,0,160000
"5914",1994,"ID","Sleet",1,0,0,0,0
"5915",1994,"ID","Thunderstorm wind",10,0,0,0,1300000
"5916",1994,"ID","Tornado",3,0,0,0,50000
"5917",1994,"ID","Wildfire",6,0,0,0,550000
"5918",1994,"IL","Blizzard",1,0,0,0,0
"5919",1994,"IL","Cold/wind chill",1,0,0,0,0
"5920",1994,"IL","Excessive heat",1,0,10,0,0
"5921",1994,"IL","Flash flood",14,2,0,5000,50150000
"5922",1994,"IL","Flood",8,0,0,5e+05,5.5e+07
"5923",1994,"IL","Hail",100,0,0,0,22250
"5924",1994,"IL","Heavy snow",2,0,0,0,5e+05
"5925",1994,"IL","High wind",1,0,0,0,0
"5926",1994,"IL","Ice storm",1,0,0,0,0
"5927",1994,"IL","Lightning",9,3,4,0,1e+05
"5928",1994,"IL","Thunderstorm wind",187,0,13,50010000,10100050
"5929",1994,"IL","Tornado",17,0,4,5000,7705000
"5930",1994,"IL","Waterspout",1,0,0,0,0
"5931",1994,"IL","Winter storm",2,0,0,0,0
"5932",1994,"IN","Extreme cold/wind chill",1,3,0,0,5e+06
"5933",1994,"IN","Flash flood",8,0,0,0,755000
"5934",1994,"IN","Flood",3,1,0,0,5e+05
"5935",1994,"IN","Hail",96,0,0,265000,516550
"5936",1994,"IN","Heavy snow",2,0,0,0,0
"5937",1994,"IN","High wind",2,0,0,0,170000
"5938",1994,"IN","Lightning",19,1,5,0,1781000
"5939",1994,"IN","Sleet",1,0,0,0,5e+05
"5940",1994,"IN","Thunderstorm wind",175,0,1,5000,11331050
"5941",1994,"IN","Tornado",18,3,75,0,6910000
"5942",1994,"IN","Waterspout",2,0,0,0,0
"5943",1994,"KS","Dense fog",2,1,13,0,0
"5944",1994,"KS","Flash flood",32,1,0,1020000,1341500
"5945",1994,"KS","Flood",14,0,0,2600000,22555000
"5946",1994,"KS","Funnel cloud",5,0,0,0,0
"5947",1994,"KS","Hail",542,0,0,12369000,1593900
"5948",1994,"KS","Heavy snow",5,0,0,0,5e+05
"5949",1994,"KS","High wind",20,0,0,5500,765000
"5950",1994,"KS","Ice storm",8,1,0,0,672000
"5951",1994,"KS","Lightning",22,1,2,0,1381000
"5952",1994,"KS","Thunderstorm wind",316,0,16,2033500,92448950
"5953",1994,"KS","Tornado",41,0,8,60000,11651500
"5954",1994,"KY","Flash flood",7,0,0,0,5e+05
"5955",1994,"KY","Flood",1,0,0,0,0
"5956",1994,"KY","Hail",29,0,0,555150,556700
"5957",1994,"KY","Lightning",12,0,3,0,1701000
"5958",1994,"KY","Strong wind",1,0,0,0,50000
"5959",1994,"KY","Thunderstorm wind",58,0,6,505050,4190250
"5960",1994,"KY","Tornado",2,0,0,0,550000
"5961",1994,"LA","Coastal flood",2,0,0,0,0
"5962",1994,"LA","Flash flood",13,0,0,0,2060000
"5963",1994,"LA","Flood",3,0,0,0,50000
"5964",1994,"LA","Funnel cloud",7,0,0,0,0
"5965",1994,"LA","Hail",130,0,0,5000,118000
"5966",1994,"LA","Ice storm",1,0,0,0,5e+07
"5967",1994,"LA","Lightning",9,1,13,0,1055500
"5968",1994,"LA","Thunderstorm wind",311,0,1,0,2239250
"5969",1994,"LA","Tornado",8,0,2,0,680000
"5970",1994,"MA","Cold/wind chill",4,1,3,0,0
"5971",1994,"MA","Flash flood",1,0,0,0,0
"5972",1994,"MA","Flood",5,0,0,0,0
"5973",1994,"MA","Funnel cloud",1,0,0,0,0
"5974",1994,"MA","Hail",29,0,2,0,0
"5975",1994,"MA","Heavy rain",6,0,0,0,0
"5976",1994,"MA","Heavy snow",16,0,0,0,5050000
"5977",1994,"MA","High wind",7,0,1,0,5050000
"5978",1994,"MA","Ice storm",2,0,0,0,1e+05
"5979",1994,"MA","Lightning",20,0,35,0,1355000
"5980",1994,"MA","Sleet",2,0,0,0,0
"5981",1994,"MA","Thunderstorm wind",46,0,0,0,6050000
"5982",1994,"MD","Coastal flood",2,0,0,0,5005000
"5983",1994,"MD","Flash flood",5,0,1,0,101000
"5984",1994,"MD","Flood",2,0,0,0,0
"5985",1994,"MD","Funnel cloud",8,0,0,0,0
"5986",1994,"MD","Hail",17,0,0,1050,16500
"5987",1994,"MD","Heavy rain",4,0,0,0,0
"5988",1994,"MD","High wind",25,0,4,0,665000
"5989",1994,"MD","Lightning",24,1,3,50000,7875500
"5990",1994,"MD","Thunderstorm wind",30,0,5,500,247500
"5991",1994,"MD","Tornado",6,0,0,10000,15050500
"5992",1994,"ME","Coastal flood",1,0,0,0,0
"5993",1994,"ME","Cold/wind chill",1,1,0,0,0
"5994",1994,"ME","Flash flood",4,0,0,0,50010000
"5995",1994,"ME","Flood",1,0,0,0,0
"5996",1994,"ME","Funnel cloud",2,0,0,0,0
"5997",1994,"ME","Hail",23,0,0,0,5e+05
"5998",1994,"ME","Heavy rain",3,0,0,5e+05,5e+05
"5999",1994,"ME","Heavy snow",13,0,0,0,0
"6000",1994,"ME","High wind",3,0,4,0,5e+06
"6001",1994,"ME","Ice storm",1,0,0,0,0
"6002",1994,"ME","Lightning",7,1,5,0,1100500
"6003",1994,"ME","Strong wind",1,0,1,0,0
"6004",1994,"ME","Thunderstorm wind",51,0,0,0,120000
"6005",1994,"ME","Tornado",3,0,2,0,6e+05
"6006",1994,"MH","High surf",1,0,1,0,5e+06
"6007",1994,"MI","Blizzard",1,0,0,0,0
"6008",1994,"MI","Cold/wind chill",1,0,0,0,5e+07
"6009",1994,"MI","Flash flood",15,0,0,0,665000
"6010",1994,"MI","Flood",23,0,0,5e+06,6010050
"6011",1994,"MI","Funnel cloud",9,0,0,0,0
"6012",1994,"MI","Hail",147,0,0,11550000,556500
"6013",1994,"MI","Heavy snow",17,0,0,0,1e+07
"6014",1994,"MI","High wind",4,0,1,0,1600000
"6015",1994,"MI","Lake-effect snow",5,0,0,0,5e+05
"6016",1994,"MI","Lightning",43,1,49,0,3495000
"6017",1994,"MI","Sleet",1,0,0,0,0
"6018",1994,"MI","Thunderstorm wind",153,1,1,0,6896750
"6019",1994,"MI","Tornado",11,0,2,0,6115000
"6020",1994,"MN","Extreme cold/wind chill",1,1,0,0,0
"6021",1994,"MN","Flash flood",6,0,0,50000,6050000
"6022",1994,"MN","Flood",1,0,0,0,0
"6023",1994,"MN","Funnel cloud",19,0,0,0,0
"6024",1994,"MN","Hail",189,0,0,56057500,6084200
"6025",1994,"MN","Heavy snow",7,0,0,0,0
"6026",1994,"MN","High wind",2,0,0,0,0
"6027",1994,"MN","Lightning",7,1,5,0,550000
"6028",1994,"MN","Thunderstorm wind",163,0,7,2600,5751500
"6029",1994,"MN","Tornado",34,0,2,10050,6100050
"6030",1994,"MN","Waterspout",2,0,0,0,0
"6031",1994,"MO","Excessive heat",1,4,55,50000,0
"6032",1994,"MO","Extreme cold/wind chill",2,0,30,0,5e+06
"6033",1994,"MO","Flash flood",85,3,1,1295500,5711500
"6034",1994,"MO","Flood",6,0,0,5e+06,5050000
"6035",1994,"MO","Funnel cloud",4,0,0,0,0
"6036",1994,"MO","Hail",279,0,0,7424000,7063000
"6037",1994,"MO","Heavy snow",3,0,0,0,5e+06
"6038",1994,"MO","High wind",2,0,0,0,6400
"6039",1994,"MO","Ice storm",5,0,0,3500,5550000
"6040",1994,"MO","Lightning",16,2,5,0,1716000
"6041",1994,"MO","Thunderstorm wind",253,0,8,1172550,12470100
"6042",1994,"MO","Tornado",34,2,4,18500,17966550
"6043",1994,"MO","Winter storm",2,0,0,0,5500000
"6044",1994,"MS","Flash flood",28,1,0,0,4776500
"6045",1994,"MS","Flood",1,0,0,0,0
"6046",1994,"MS","Funnel cloud",1,0,0,0,0
"6047",1994,"MS","Hail",146,0,0,50000,664800
"6048",1994,"MS","Ice storm",1,0,0,5e+09,5e+05
"6049",1994,"MS","Lightning",1,0,0,0,50000
"6050",1994,"MS","Thunderstorm wind",244,0,5,5000,5012150
"6051",1994,"MS","Tornado",33,4,26,0,16650000
"6052",1994,"MS","Waterspout",2,0,0,0,0
"6053",1994,"MT","Drought",1,0,0,0,0
"6054",1994,"MT","Flash flood",1,0,0,0,50000
"6055",1994,"MT","Flood",3,0,0,5050000,10500000
"6056",1994,"MT","Hail",58,0,0,3165000,1950500
"6057",1994,"MT","Heavy snow",21,0,0,0,1565000
"6058",1994,"MT","High wind",17,0,0,5e+05,2100200
"6059",1994,"MT","Lightning",6,0,2,0,110000
"6060",1994,"MT","Sleet",1,0,0,0,50000
"6061",1994,"MT","Thunderstorm wind",69,0,0,1610000,16206000
"6062",1994,"MT","Tornado",6,0,0,50000,1050000
"6063",1994,"MT","Wildfire",2,0,0,5e+05,1e+07
"6064",1994,"MT","Winter storm",2,0,0,0,5050000
"6065",1994,"NC","Extreme cold/wind chill",2,9,0,0,5e+05
"6066",1994,"NC","Flash flood",12,0,0,50000,50000
"6067",1994,"NC","Flood",2,0,0,0,5e+06
"6068",1994,"NC","Hail",51,0,0,5005000,0
"6069",1994,"NC","Heavy snow",1,0,0,0,0
"6070",1994,"NC","High wind",1,0,0,0,50000
"6071",1994,"NC","Ice storm",1,0,0,0,0
"6072",1994,"NC","Lightning",18,0,1,50000,265000
"6073",1994,"NC","Thunderstorm wind",74,0,5,0,5230500
"6074",1994,"NC","Tornado",13,0,2,0,2215000
"6075",1994,"NC","Waterspout",2,0,0,0,0
"6076",1994,"ND","Blizzard",3,0,0,0,50000
"6077",1994,"ND","Cold/wind chill",1,1,0,0,0
"6078",1994,"ND","Flash flood",4,0,0,0,1100000
"6079",1994,"ND","Flood",1,0,0,5e+06,5e+06
"6080",1994,"ND","Funnel cloud",21,0,0,0,0
"6081",1994,"ND","Hail",135,0,2,2e+06,843000
"6082",1994,"ND","Heavy rain",2,0,0,5e+07,5e+05
"6083",1994,"ND","Heavy snow",7,1,0,0,0
"6084",1994,"ND","High wind",2,0,1,0,50000
"6085",1994,"ND","Lightning",5,0,1,0,155000
"6086",1994,"ND","Strong wind",1,0,0,5e+06,0
"6087",1994,"ND","Thunderstorm wind",63,0,6,2e+05,3190000
"6088",1994,"ND","Tornado",25,0,0,510000,815000
"6089",1994,"NE","Excessive heat",2,0,0,0,0
"6090",1994,"NE","Flash flood",11,0,0,0,5010000
"6091",1994,"NE","Flood",12,0,0,0,0
"6092",1994,"NE","Funnel cloud",10,0,0,0,0
"6093",1994,"NE","Hail",230,0,2,117010000,11820550
"6094",1994,"NE","Heavy snow",11,0,0,0,5e+05
"6095",1994,"NE","High wind",5,1,0,0,55000
"6096",1994,"NE","Ice storm",2,0,0,0,50000
"6097",1994,"NE","Lightning",31,2,3,0,2195000
"6098",1994,"NE","Thunderstorm wind",239,1,5,50055000,8421000
"6099",1994,"NE","Tornado",54,0,4,750,12435000
"6100",1994,"NH","Extreme cold/wind chill",2,3,1,0,0
"6101",1994,"NH","Flash flood",2,0,0,0,0
"6102",1994,"NH","Funnel cloud",1,0,0,0,0
"6103",1994,"NH","Hail",4,0,0,0,0
"6104",1994,"NH","Heavy snow",12,0,0,0,0
"6105",1994,"NH","High wind",2,0,0,0,0
"6106",1994,"NH","Lightning",6,1,3,0,550000
"6107",1994,"NH","Strong wind",1,0,0,0,0
"6108",1994,"NH","Thunderstorm wind",33,1,2,0,5105500
"6109",1994,"NH","Tornado",1,0,0,0,0
"6110",1994,"NH","Waterspout",1,0,0,0,0
"6111",1994,"NJ","Coastal flood",2,0,0,0,0
"6112",1994,"NJ","Excessive heat",7,0,0,0,0
"6113",1994,"NJ","Flash flood",19,1,1,0,6e+06
"6114",1994,"NJ","Flood",3,0,0,0,0
"6115",1994,"NJ","Funnel cloud",3,0,0,0,0
"6116",1994,"NJ","Hail",15,0,0,0,0
"6117",1994,"NJ","Heavy rain",4,1,0,0,0
"6118",1994,"NJ","Heavy snow",9,0,0,0,0
"6119",1994,"NJ","High wind",7,0,0,0,0
"6120",1994,"NJ","Ice storm",1,0,0,0,0
"6121",1994,"NJ","Lightning",28,0,19,0,1e+06
"6122",1994,"NJ","Strong wind",1,0,0,0,0
"6123",1994,"NJ","Thunderstorm wind",87,1,42,0,1e+05
"6124",1994,"NJ","Tornado",7,0,0,0,10575000
"6125",1994,"NM","Cold/wind chill",1,1,1,0,0
"6126",1994,"NM","Dust devil",1,0,0,0,0
"6127",1994,"NM","Excessive heat",1,0,0,0,0
"6128",1994,"NM","Flash flood",15,0,0,0,0
"6129",1994,"NM","Flood",4,0,0,0,5e+06
"6130",1994,"NM","Funnel cloud",5,0,0,0,0
"6131",1994,"NM","Hail",79,0,2,5e+06,566000
"6132",1994,"NM","Heavy snow",12,0,0,0,0
"6133",1994,"NM","High wind",5,0,8,0,0
"6134",1994,"NM","Lightning",10,2,4,0,0
"6135",1994,"NM","Strong wind",1,0,0,0,0
"6136",1994,"NM","Thunderstorm wind",21,0,0,0,55000
"6137",1994,"NM","Tornado",13,0,0,0,50000
"6138",1994,"NM","Wildfire",2,0,0,0,1e+08
"6139",1994,"NV","Blizzard",2,0,0,0,0
"6140",1994,"NV","Dense fog",2,0,0,0,0
"6141",1994,"NV","Flash flood",1,0,0,0,5e+05
"6142",1994,"NV","Funnel cloud",2,0,0,0,0
"6143",1994,"NV","Hail",6,0,0,0,500
"6144",1994,"NV","Heavy snow",16,0,0,0,0
"6145",1994,"NV","High wind",14,0,0,0,555500
"6146",1994,"NV","Lightning",2,0,2,0,0
"6147",1994,"NV","Thunderstorm wind",8,0,10,0,50006000
"6148",1994,"NV","Tornado",2,0,0,0,5000
"6149",1994,"NV","Waterspout",1,0,0,0,0
"6150",1994,"NV","Winter storm",11,0,0,0,0
"6151",1994,"NY","Coastal flood",3,0,0,0,0
"6152",1994,"NY","Cold/wind chill",4,0,0,0,0
"6153",1994,"NY","Drought",3,0,0,0,0
"6154",1994,"NY","Excessive heat",3,0,50,0,0
"6155",1994,"NY","Extreme cold/wind chill",1,1,0,0,0
"6156",1994,"NY","Flash flood",66,2,0,50000,76785000
"6157",1994,"NY","Flood",58,0,0,0,2791000
"6158",1994,"NY","Funnel cloud",5,0,0,0,0
"6159",1994,"NY","Hail",59,0,0,5005500,175000
"6160",1994,"NY","Heavy rain",1,0,0,0,0
"6161",1994,"NY","Heavy snow",46,1,1,0,9950000
"6162",1994,"NY","High wind",32,1,0,0,3566000
"6163",1994,"NY","Ice storm",13,0,0,0,6e+06
"6164",1994,"NY","Lightning",61,4,23,0,2657000
"6165",1994,"NY","Sleet",5,0,0,0,1050000
"6166",1994,"NY","Thunderstorm wind",495,0,4,50000,12545000
"6167",1994,"NY","Tornado",12,0,4,0,3300000
"6168",1994,"OH","Drought",1,0,0,0,0
"6169",1994,"OH","Excessive heat",1,0,0,5e+06,0
"6170",1994,"OH","Extreme cold/wind chill",1,0,0,5e+05,0
"6171",1994,"OH","Flash flood",115,1,7,150000,62045000
"6172",1994,"OH","Flood",41,0,0,0,23355000
"6173",1994,"OH","Hail",169,0,5,4e+06,11920000
"6174",1994,"OH","Heavy snow",7,0,0,0,620000
"6175",1994,"OH","High wind",6,0,6,0,2050000
"6176",1994,"OH","Ice storm",4,1,1614,6e+06,60500000
"6177",1994,"OH","Lightning",22,2,17,1100000,7520000
"6178",1994,"OH","Thunderstorm wind",429,5,23,550000,39315000
"6179",1994,"OH","Tornado",9,0,0,5000,1700000
"6180",1994,"OH","Waterspout",1,0,0,0,0
"6181",1994,"OK","Excessive heat",1,0,0,0,0
"6182",1994,"OK","Extreme cold/wind chill",1,0,0,0,5e+05
"6183",1994,"OK","Flash flood",40,5,0,0,70000
"6184",1994,"OK","Flood",2,0,0,0,0
"6185",1994,"OK","Hail",1031,0,3,150000,15121500
"6186",1994,"OK","Heavy snow",3,0,0,0,500500
"6187",1994,"OK","High wind",13,0,0,0,65000
"6188",1994,"OK","Ice storm",4,0,0,0,0
"6189",1994,"OK","Lightning",113,2,7,0,3354500
"6190",1994,"OK","Thunderstorm wind",594,1,4,0,18010500
"6191",1994,"OK","Tornado",24,0,2,0,6130000
"6192",1994,"OR","Blizzard",1,0,0,0,50000
"6193",1994,"OR","Flood",6,0,0,0,0
"6194",1994,"OR","Hail",4,0,0,0,0
"6195",1994,"OR","Heavy rain",1,0,0,0,5e+05
"6196",1994,"OR","Heavy snow",31,0,1,0,50000
"6197",1994,"OR","High wind",25,0,0,0,505000
"6198",1994,"OR","Strong wind",1,0,0,50000,0
"6199",1994,"OR","Thunderstorm wind",5,0,0,0,505000
"6200",1994,"OR","Tornado",2,0,0,0,1000
"6201",1994,"PA","Blizzard",1,0,1,0,5e+06
"6202",1994,"PA","Dense fog",1,0,3,0,0
"6203",1994,"PA","Dust devil",1,0,0,0,5000
"6204",1994,"PA","Excessive heat",11,37,0,0,5000
"6205",1994,"PA","Extreme cold/wind chill",1,3,129,0,5e+06
"6206",1994,"PA","Flash flood",143,1,7,0,27986000
"6207",1994,"PA","Flood",11,0,0,75000,500500
"6208",1994,"PA","Funnel cloud",3,0,0,0,0
"6209",1994,"PA","Hail",87,0,0,505000,550000
"6210",1994,"PA","Heavy rain",4,0,0,0,0
"6211",1994,"PA","Heavy snow",11,1,195,0,6555000
"6212",1994,"PA","High wind",7,0,3,0,1560000
"6213",1994,"PA","Ice storm",3,0,65,0,555000
"6214",1994,"PA","Lightning",82,6,40,0,4157000
"6215",1994,"PA","Sleet",5,0,0,0,0
"6216",1994,"PA","Strong wind",1,1,0,0,0
"6217",1994,"PA","Thunderstorm wind",352,1,12,5e+05,13667500
"6218",1994,"PA","Tornado",22,3,39,5e+06,63750000
"6219",1994,"PA","Waterspout",1,0,0,0,0
"6220",1994,"PA","Winter storm",1,0,0,0,0
"6221",1994,"PR","Coastal flood",1,0,0,0,5000
"6222",1994,"PR","Drought",2,0,0,0,0
"6223",1994,"PR","Excessive heat",1,0,0,0,0
"6224",1994,"PR","Flash flood",12,0,0,0,3150
"6225",1994,"PR","Flood",30,0,0,0,13600
"6226",1994,"PR","Funnel cloud",1,0,0,0,0
"6227",1994,"PR","Hail",3,0,0,0,0
"6228",1994,"PR","Heavy rain",12,0,0,0,16100
"6229",1994,"PR","Lightning",2,1,0,0,50
"6230",1994,"PR","Thunderstorm wind",7,0,0,0,55550
"6231",1994,"PR","Tropical storm",1,1,1,5000,50000
"6232",1994,"PR","Waterspout",16,0,0,0,5500
"6233",1994,"PR","Wildfire",2,0,0,0,55000
"6234",1994,"RI","Cold/wind chill",2,0,0,0,0
"6235",1994,"RI","Extreme cold/wind chill",1,0,0,0,50000
"6236",1994,"RI","Hail",4,0,0,0,0
"6237",1994,"RI","Heavy rain",2,0,0,0,0
"6238",1994,"RI","Heavy snow",5,0,0,0,5000
"6239",1994,"RI","High wind",5,0,0,0,5e+06
"6240",1994,"RI","Ice storm",1,0,0,0,5e+05
"6241",1994,"RI","Lightning",5,0,0,0,565000
"6242",1994,"RI","Thunderstorm wind",2,0,0,0,50000
"6243",1994,"RI","Tornado",1,0,0,0,0
"6244",1994,"SC","Coastal flood",5,0,0,56000,27310000
"6245",1994,"SC","Cold/wind chill",1,0,0,0,0
"6246",1994,"SC","Excessive heat",2,2,0,0,0
"6247",1994,"SC","Extreme cold/wind chill",7,7,0,0,0
"6248",1994,"SC","Flash flood",18,0,2,15000,7400000
"6249",1994,"SC","Flood",29,0,0,10353000,7416000
